sentence,prompt
"London ( The Oval ) : Warwickshire 195 "","" Surrey 429-7 ( C. Lewis 80 not out "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .","195 "","" Surrey 429-7 ( C. Lewis 80 is not a named entity ."
"London ( The Oval ) : Warwickshire 195 "","" Surrey 429-7 ( C. Lewis 80 not out "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .","Kersey 63 "","" J. Ratcliffe is not a named entity ."
"London ( The Oval ) : Warwickshire 195 "","" Surrey 429-7 ( C. Lewis 80 not out "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",195 is not a named entity .
"London ( The Oval ) : Warwickshire 195 "","" Surrey 429-7 ( C. Lewis 80 not out "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",80 is not a named entity .
"London ( The Oval ) : Warwickshire 195 "","" Surrey 429-7 ( C. Lewis 80 not out "","" M. Butcher 70 "","" G. Kersey 63 "","" J. Ratcliffe 63 "","" D. Bicknell 55 ) .",""","" M. Butcher is not a named entity ."
LONDON 1996-08-31,LONDON is a location entity .
LONDON 1996-08-31,LONDON 1996-08-31 is not a named entity .
LONDON 1996-08-31,1996-08-31 is not a named entity .
CRICKET - ENGLISH COUNTY CHAMPIONSHIP SCORES .,ENGLISH COUNTY CHAMPIONSHIP is an other entity .
CRICKET - ENGLISH COUNTY CHAMPIONSHIP SCORES .,CRICKET - ENGLISH COUNTY CHAMPIONSHIP SCORES . is not a named entity .
CRICKET - ENGLISH COUNTY CHAMPIONSHIP SCORES .,CHAMPIONSHIP SCORES is not a named entity .
COLOMBO 1996-08-30,COLOMBO is a location entity .
COLOMBO 1996-08-30,1996-08-30 is not a named entity .
COLOMBO 1996-08-30,COLOMBO 1996-08-30 is not a named entity .
Aamir Sohail c Croft b Gough 0,Aamir Sohail is a person entity .
Aamir Sohail c Croft b Gough 0,Croft is a person entity .
Aamir Sohail c Croft b Gough 0,Gough is a person entity .
Aamir Sohail c Croft b Gough 0,c is not a named entity .
Aamir Sohail c Croft b Gough 0,Aamir Sohail c Croft is not a named entity .
Aamir Sohail c Croft b Gough 0,Aamir Sohail c Croft b Gough is not a named entity .
Aamir Sohail c Croft b Gough 0,Croft b is not a named entity .
Aamir Sohail c Croft b Gough 0,b is not a named entity .
Aamir Sohail c Croft b Gough 0,Sohail c Croft b Gough 0 is not a named entity .
Burma 's Suu Kyi says military rulers abuse law .,Burma is a location entity .
Burma 's Suu Kyi says military rulers abuse law .,Suu Kyi is a person entity .
Burma 's Suu Kyi says military rulers abuse law .,'s is not a named entity .
Burma 's Suu Kyi says military rulers abuse law .,Kyi says military rulers abuse law is not a named entity .
Burma 's Suu Kyi says military rulers abuse law .,'s Suu Kyi says military rulers is not a named entity .
Burma 's Suu Kyi says military rulers abuse law .,Kyi says military is not a named entity .
But she said she and the NLD would not stop their efforts to bring democracy to Burma even if it meant more arrests of party members or even herself .,NLD is an organization entity .
But she said she and the NLD would not stop their efforts to bring democracy to Burma even if it meant more arrests of party members or even herself .,Burma is a location entity .
But she said she and the NLD would not stop their efforts to bring democracy to Burma even if it meant more arrests of party members or even herself .,would not stop their efforts to bring is not a named entity .
But she said she and the NLD would not stop their efforts to bring democracy to Burma even if it meant more arrests of party members or even herself .,even if it is not a named entity .
But she said she and the NLD would not stop their efforts to bring democracy to Burma even if it meant more arrests of party members or even herself .,if is not a named entity .
But she said she and the NLD would not stop their efforts to bring democracy to Burma even if it meant more arrests of party members or even herself .,or even herself is not a named entity .
7. Rohan Robinson ( Australia ) 49.36,Rohan Robinson is a person entity .
7. Rohan Robinson ( Australia ) 49.36,Australia is a location entity .
7. Rohan Robinson ( Australia ) 49.36,Robinson ( Australia ) 49.36 is not a named entity .
7. Rohan Robinson ( Australia ) 49.36,Rohan is not a named entity .
7. Rohan Robinson ( Australia ) 49.36,49.36 is not a named entity .
7. Rohan Robinson ( Australia ) 49.36,Rohan Robinson ( Australia ) is not a named entity .
"The dollar rose slightly against the German mark "","" but edged lower against the Japanese yen .",German is an other entity .
"The dollar rose slightly against the German mark "","" but edged lower against the Japanese yen .",Japanese is an other entity .
"The dollar rose slightly against the German mark "","" but edged lower against the Japanese yen .",lower is not a named entity .
"The dollar rose slightly against the German mark "","" but edged lower against the Japanese yen .",. is not a named entity .
"The dollar rose slightly against the German mark "","" but edged lower against the Japanese yen .",""","" but edged lower against is not a named entity ."
"The dollar rose slightly against the German mark "","" but edged lower against the Japanese yen .","against the German mark "","" but edged is not a named entity ."
""""""""" A member of the public recognised Holland in a newsagent shop as he was reading the headlines about himself "","" """""""" a police spokesman said .",Holland is a person entity .
""""""""" A member of the public recognised Holland in a newsagent shop as he was reading the headlines about himself "","" """""""" a police spokesman said .",""","" """""""" a police spokesman is not a named entity ."
""""""""" A member of the public recognised Holland in a newsagent shop as he was reading the headlines about himself "","" """""""" a police spokesman said .",spokesman is not a named entity .
"Derbyshire kept up the hunt for their first championship title since 1936 by reducing Worcestershire to 133 for five in their second innings "","" still 100 runs away from avoiding an innings defeat .",Derbyshire is an organization entity .
"Derbyshire kept up the hunt for their first championship title since 1936 by reducing Worcestershire to 133 for five in their second innings "","" still 100 runs away from avoiding an innings defeat .",Worcestershire is an organization entity .
"Derbyshire kept up the hunt for their first championship title since 1936 by reducing Worcestershire to 133 for five in their second innings "","" still 100 runs away from avoiding an innings defeat .",avoiding an innings is not a named entity .
"Derbyshire kept up the hunt for their first championship title since 1936 by reducing Worcestershire to 133 for five in their second innings "","" still 100 runs away from avoiding an innings defeat .",title since 1936 by is not a named entity .
"Derbyshire kept up the hunt for their first championship title since 1936 by reducing Worcestershire to 133 for five in their second innings "","" still 100 runs away from avoiding an innings defeat .",133 for is not a named entity .
"Derbyshire kept up the hunt for their first championship title since 1936 by reducing Worcestershire to 133 for five in their second innings "","" still 100 runs away from avoiding an innings defeat .","second innings "","" is not a named entity ."
"Overseas "","" London 's FTSE 100 index had earlier climbed to ""3,8921.1"" just below its record of ""3,922.1"" "","" before edging down through the afternoon session to finish the day at ""3,885.0"" "","" a fall of 33.7 points .",London is a location entity .
"Overseas "","" London 's FTSE 100 index had earlier climbed to ""3,8921.1"" just below its record of ""3,922.1"" "","" before edging down through the afternoon session to finish the day at ""3,885.0"" "","" a fall of 33.7 points .",FTSE 100 is an other entity .
"Overseas "","" London 's FTSE 100 index had earlier climbed to ""3,8921.1"" just below its record of ""3,922.1"" "","" before edging down through the afternoon session to finish the day at ""3,885.0"" "","" a fall of 33.7 points .",London 's FTSE 100 index is not a named entity .
"Overseas "","" London 's FTSE 100 index had earlier climbed to ""3,8921.1"" just below its record of ""3,922.1"" "","" before edging down through the afternoon session to finish the day at ""3,885.0"" "","" a fall of 33.7 points .","climbed to ""3,8921.1"" just below its is not a named entity ."
"Overseas "","" London 's FTSE 100 index had earlier climbed to ""3,8921.1"" just below its record of ""3,922.1"" "","" before edging down through the afternoon session to finish the day at ""3,885.0"" "","" a fall of 33.7 points .","record of ""3,922.1"" "","" is not a named entity ."
"Overseas "","" London 's FTSE 100 index had earlier climbed to ""3,8921.1"" just below its record of ""3,922.1"" "","" before edging down through the afternoon session to finish the day at ""3,885.0"" "","" a fall of 33.7 points .",to finish the day at is not a named entity .
Paper says Thatcher 's office consulted astrologer .,Thatcher is a person entity .
Paper says Thatcher 's office consulted astrologer .,Thatcher 's office consulted astrologer is not a named entity .
Paper says Thatcher 's office consulted astrologer .,says is not a named entity .
SOCCER - ROMANIA BEAT LITHUANIA IN U-21 QUALIFIER .,ROMANIA is a location entity .
SOCCER - ROMANIA BEAT LITHUANIA IN U-21 QUALIFIER .,LITHUANIA is a location entity .
SOCCER - ROMANIA BEAT LITHUANIA IN U-21 QUALIFIER .,- ROMANIA is not a named entity .
SOCCER - ROMANIA BEAT LITHUANIA IN U-21 QUALIFIER .,ROMANIA BEAT LITHUANIA IN U-21 is not a named entity .
SOCCER - ROMANIA BEAT LITHUANIA IN U-21 QUALIFIER .,IN U-21 QUALIFIER is not a named entity .
SOCCER - ROMANIA BEAT LITHUANIA IN U-21 QUALIFIER .,- ROMANIA BEAT LITHUANIA is not a named entity .
1. Falilat Ogunkoya ( Nigeria ) 50.31 seconds,Falilat Ogunkoya is a person entity .
1. Falilat Ogunkoya ( Nigeria ) 50.31 seconds,Nigeria is a location entity .
1. Falilat Ogunkoya ( Nigeria ) 50.31 seconds,1. Falilat Ogunkoya ( is not a named entity .
1. Falilat Ogunkoya ( Nigeria ) 50.31 seconds,Ogunkoya ( Nigeria ) 50.31 is not a named entity .
1. Falilat Ogunkoya ( Nigeria ) 50.31 seconds,seconds is not a named entity .
1. Falilat Ogunkoya ( Nigeria ) 50.31 seconds,) is not a named entity .
Hull 0 Barnet 0,Hull is an organization entity .
Hull 0 Barnet 0,Barnet is an organization entity .
Hull 0 Barnet 0,Hull 0 Barnet is not a named entity .
Hull 0 Barnet 0,0 Barnet is not a named entity .
Hull 0 Barnet 0,Hull 0 is not a named entity .
Hull 0 Barnet 0,Hull 0 Barnet 0 is not a named entity .
J. Gillespie st Kaluwitharana b Chandana 6,J. Gillespie is a person entity .
J. Gillespie st Kaluwitharana b Chandana 6,Kaluwitharana is a person entity .
J. Gillespie st Kaluwitharana b Chandana 6,Chandana is a person entity .
J. Gillespie st Kaluwitharana b Chandana 6,Gillespie st is not a named entity .
J. Gillespie st Kaluwitharana b Chandana 6,6 is not a named entity .
J. Gillespie st Kaluwitharana b Chandana 6,Gillespie st Kaluwitharana b Chandana 6 is not a named entity .
J. Gillespie st Kaluwitharana b Chandana 6,Kaluwitharana b is not a named entity .
J. Gillespie st Kaluwitharana b Chandana 6,st Kaluwitharana b is not a named entity .
J. Gillespie st Kaluwitharana b Chandana 6,Kaluwitharana b Chandana 6 is not a named entity .
""""""""" Little did I know I was dealing with robbers "","" """""""" the News Agency of Nigeria quoted the unnamed corporal as saying .",News Agency of Nigeria is an organization entity .
""""""""" Little did I know I was dealing with robbers "","" """""""" the News Agency of Nigeria quoted the unnamed corporal as saying .",corporal as saying . is not a named entity .
""""""""" Little did I know I was dealing with robbers "","" """""""" the News Agency of Nigeria quoted the unnamed corporal as saying .",""""""""" is not a named entity ."
May 15 v Duke of Norfolk 's XI ( at Arundel ),Duke of Norfolk 's XI is an organization entity .
May 15 v Duke of Norfolk 's XI ( at Arundel ),Arundel is a location entity .
May 15 v Duke of Norfolk 's XI ( at Arundel ),v Duke is not a named entity .
May 15 v Duke of Norfolk 's XI ( at Arundel ),'s XI is not a named entity .
May 15 v Duke of Norfolk 's XI ( at Arundel ),( at Arundel ) is not a named entity .
May 15 v Duke of Norfolk 's XI ( at Arundel ),'s is not a named entity .
"1860 - Giuseppe Garibaldi leading his """""""" Red Shirts """""""" seized Naples in the Italian war of liberation against the Austrians .",Giuseppe Garibaldi is a person entity .
"1860 - Giuseppe Garibaldi leading his """""""" Red Shirts """""""" seized Naples in the Italian war of liberation against the Austrians .",Red Shirts is an other entity .
"1860 - Giuseppe Garibaldi leading his """""""" Red Shirts """""""" seized Naples in the Italian war of liberation against the Austrians .",Naples is a location entity .
"1860 - Giuseppe Garibaldi leading his """""""" Red Shirts """""""" seized Naples in the Italian war of liberation against the Austrians .",Italian is an other entity .
"1860 - Giuseppe Garibaldi leading his """""""" Red Shirts """""""" seized Naples in the Italian war of liberation against the Austrians .",Austrians is an other entity .
"1860 - Giuseppe Garibaldi leading his """""""" Red Shirts """""""" seized Naples in the Italian war of liberation against the Austrians .","Garibaldi leading his """""""" Red is not a named entity ."
"1860 - Giuseppe Garibaldi leading his """""""" Red Shirts """""""" seized Naples in the Italian war of liberation against the Austrians .","Red Shirts """""""" seized Naples in is not a named entity ."
"1860 - Giuseppe Garibaldi leading his """""""" Red Shirts """""""" seized Naples in the Italian war of liberation against the Austrians .",liberation against the Austrians is not a named entity .
"1860 - Giuseppe Garibaldi leading his """""""" Red Shirts """""""" seized Naples in the Italian war of liberation against the Austrians .","leading his """""""" Red Shirts is not a named entity ."
"1860 - Giuseppe Garibaldi leading his """""""" Red Shirts """""""" seized Naples in the Italian war of liberation against the Austrians .",the Italian is not a named entity .
"1860 - Giuseppe Garibaldi leading his """""""" Red Shirts """""""" seized Naples in the Italian war of liberation against the Austrians .",1860 - is not a named entity .
"1860 - Giuseppe Garibaldi leading his """""""" Red Shirts """""""" seized Naples in the Italian war of liberation against the Austrians .",Naples in is not a named entity .
"1860 - Giuseppe Garibaldi leading his """""""" Red Shirts """""""" seized Naples in the Italian war of liberation against the Austrians .",leading his is not a named entity .
"1860 - Giuseppe Garibaldi leading his """""""" Red Shirts """""""" seized Naples in the Italian war of liberation against the Austrians .",""""""""" Red Shirts """""""" seized Naples in is not a named entity ."
"1860 - Giuseppe Garibaldi leading his """""""" Red Shirts """""""" seized Naples in the Italian war of liberation against the Austrians .",against the Austrians . is not a named entity .
"9. Mauricio Gugelmin ( Brazil ) "","" Reynard Ford Cosworth "","" 54.762",Mauricio Gugelmin is a person entity .
"9. Mauricio Gugelmin ( Brazil ) "","" Reynard Ford Cosworth "","" 54.762",Brazil is a location entity .
"9. Mauricio Gugelmin ( Brazil ) "","" Reynard Ford Cosworth "","" 54.762",Reynard Ford Cosworth is an organization entity .
"9. Mauricio Gugelmin ( Brazil ) "","" Reynard Ford Cosworth "","" 54.762","( Brazil ) "","" Reynard is not a named entity ."
"9. Mauricio Gugelmin ( Brazil ) "","" Reynard Ford Cosworth "","" 54.762","Cosworth "","" 54.762 is not a named entity ."
"9. Mauricio Gugelmin ( Brazil ) "","" Reynard Ford Cosworth "","" 54.762",( Brazil is not a named entity .
"9. Mauricio Gugelmin ( Brazil ) "","" Reynard Ford Cosworth "","" 54.762",Gugelmin ( Brazil ) is not a named entity .
"9. Mauricio Gugelmin ( Brazil ) "","" Reynard Ford Cosworth "","" 54.762","Gugelmin ( Brazil ) "","" Reynard Ford Cosworth is not a named entity ."
"9. Mauricio Gugelmin ( Brazil ) "","" Reynard Ford Cosworth "","" 54.762",""","" is not a named entity ."
4. Laban Rotich ( Kenya ) 3:53.42,Laban Rotich is a person entity .
4. Laban Rotich ( Kenya ) 3:53.42,Kenya is a location entity .
4. Laban Rotich ( Kenya ) 3:53.42,Rotich ( Kenya is not a named entity .
4. Laban Rotich ( Kenya ) 3:53.42,4. Laban Rotich is not a named entity .
4. Laban Rotich ( Kenya ) 3:53.42,( Kenya ) 3:53.42 is not a named entity .
4. Laban Rotich ( Kenya ) 3:53.42,4. Laban Rotich ( Kenya is not a named entity .
The Netherlands drew 2-2 with,The Netherlands is a location entity .
The Netherlands drew 2-2 with,2-2 with is not a named entity .
The Netherlands drew 2-2 with,Netherlands drew 2-2 with is not a named entity .
Barnet 4 1 2 1 4 2 5,Barnet is an organization entity .
Barnet 4 1 2 1 4 2 5,Barnet 4 1 2 1 4 2 5 is not a named entity .
Barnet 4 1 2 1 4 2 5,1 2 is not a named entity .
